ID;time;temperature_2m (・・C);relative_humidity_2m (%);dew_point_2m (・・C);apparent_temperature (・・C);precipitation (mm);pressure_msl (hPa);surface_pressure (hPa);cloud_cover (%);cloud_cover_low (%);cloud_cover_mid (%);cloud_cover_high (%);vapour_pressure_deficit (kPa);wind_speed_10m (km/h);wind_speed_100m (km/h);wind_direction_10m (・・);wind_direction_100m (・・);wind_gusts_10m (km/h);soil_temperature_0_to_7cm (・・C);soil_temperature_7_to_28cm (・・C);soil_temperature_28_to_100cm (・・C);soil_temperature_100_to_255cm (・・C);soil_moisture_0_to_7cm (m?/m?);soil_moisture_7_to_28cm (m?/m?);soil_moisture_28_to_100cm (m?/m?);soil_moisture_100_to_255cm (m?/m?);shortwave_radiation (W/m?);direct_radiation (W/m?);diffuse_radiation (W/m?);direct_normal_irradiance (W/m?);global_tilted_irradiance (W/m?);terrestrial_radiation (W/m?);is_day ();sunshine_duration (s);electricity_shutdown
6907;2022-10-15T18:00;#N/A;83;21,3;28,4;0;1010;#N/A;100;96;21;91;0,53;4,3;11,6;180;173;13;25,3;25,8;24,9;25;0,294;0,303;#N/A;0,308;6;0;6;0;6;75,3;0;0;0
6908;2022-10-15T19:00;#N/A;77;20,6;28,8;#N/A;1010,7;986,7;#N/A;19;29;76;0,73;2,9;6,5;97;161;8,3;25,4;25,7;24,9;25;0,304;0,304;0,31;0,308;0;0;0;0;0;0;0;0;0
6909;2022-10-15T20:00;#N/A;75;20,5;28,9;0;1011,1;987,1;58;#N/A;46;96;0,78;2,6;5,1;56;#N/A;4;24,7;25,6;24,9;25;0,301;0,303;0,309;0,308;0;0;0;0;0;0;0;0;0
6910;2022-10-15T21:00;25;75;20,4;28,6;0;1011,5;987,5;41;1;17;100;0,78;#N/A;6,4;108;128;#N/A;24,1;25,5;24,9;25;0,299;0,303;0,309;0,308;0;0;0;0;0;0;0;0;0
6911;2022-10-15T22:00;24,1;80;20,4;27,7;0;1011,9;987,8;#N/A;17;24;99;0,61;3,6;5,2;53;102;4,7;23,7;25,3;24,9;25;0,297;0,303;0,309;0,308;0;0;0;0;0;#N/A;0;0;0
6912;2022-10-15T23:00;22,8;87;20,5;26,3;0;1012;987,8;60;23;#N/A;100;0,36;4,6;5,1;39;82;5,4;23,3;25,2;24,9;25;0,295;0,303;0,309;0,308;0;0;0;0;0;0;0;0;0
6913;2022-10-16T00:00;22,8;88;20,6;26,4;0;1011,4;#N/A;59;24;13;100;#N/A;4,2;4,7;31;67;5,8;23,1;25;24,9;25;0,294;0,302;0,309;0,308;0;0;0;0;0;0;0;0;0
6914;2022-10-16T01:00;#N/A;81;20,7;28;0,1;1011,1;987;82;56;3;100;0,57;2,4;2,6;#N/A;56;5;23,1;24,8;24,9;25;0,293;0,302;0,309;0,308;0;0;0;0;0;0;0;#N/A;0
6915;2022-10-16T02:00;24;82;20,8;28;0,2;1010,7;986,6;100;61;36;99;0,53;#N/A;1;323;315;2,9;23,2;24,7;24,9;25;0,293;0,301;0,309;0,308;0;0;0;0;0;0;0;0;0
6916;2022-10-16T03:00;#N/A;87;21,2;27,5;#N/A;1010,6;986,5;100;#N/A;96;100;0,38;#N/A;3,2;264;270;3,6;23,1;24,6;24,9;25;0,295;0,301;0,309;0,308;0;0;0;0;0;0;0;0;0
6917;2022-10-16T04:00;22,7;93;21,5;26,9;0,2;1011;986,8;#N/A;100;54;100;0,2;3,5;6,6;246;#N/A;5,8;23;24,4;24,9;25;0,296;0,3;0,309;0,308;0;0;0;0;0;#N/A;0;0;0
6918;2022-10-16T05:00;#N/A;95;21,7;26,8;0,1;1011,4;987,2;100;100;18;100;0,13;3,3;5,9;#N/A;232;5,8;22,9;24,3;24,9;25;0,296;0,3;0,309;0,308;0;0;0;0;0;0;0;0;0
6919;2022-10-16T06:00;#N/A;#N/A;21,8;27,4;0,1;1012,1;987,9;100;100;#N/A;100;0,17;2,1;1,8;301;217;4,7;23,1;24,2;24,9;25;0,295;0,3;0,309;0,308;17;2;15;16,3;17;109,1;1;0;0
6920;2022-10-16T07:00;#N/A;#N/A;22,2;29,5;#N/A;1013;988,9;79;47;11;100;#N/A;1,6;2,5;153;135;7,2;23,5;24,1;24,9;25;0,296;0,301;0,312;0,308;151;60;91;202,1;151;408,7;1;3600;0
6921;2022-10-16T08:00;25,8;82;22,5;30,2;0,1;1013,1;989,1;61;26;#N/A;100;#N/A;#N/A;7,1;140;135;15,5;25;24,2;24,9;25;0,295;0,301;0,311;0,308;381;218;163;411,3;381;729,5;1;3600;#N/A
6922;2022-10-16T09:00;#N/A;81;22,9;30,8;#N/A;1013,2;989,3;54;#N/A;31;97;0,65;7,6;9,1;149;146;20,5;26,2;24,3;24,9;25;0,293;0,3;0,311;0,308;531;307;224;421,6;531;1002,4;1;3600;0
6923;2022-10-16T10:00;27,2;81;23,8;33,1;0;1012,9;989;100;100;20;100;0,67;9;11,3;164;163;#N/A;27,6;24,6;24,9;25;0,29;0,299;0,311;0,308;755;506;249;576,1;755;1209;1;3600;0
6924;2022-10-16T11:00;#N/A;77;23,4;32,9;0,1;1012,3;988,5;100;100;18;100;0,88;12;15,4;171;169;27,4;28,4;24,9;24,9;25;0,287;0,297;0,311;0,308;742;375;367;386,7;742;#N/A;1;3600;0
6925;2022-10-16T12:00;27,6;75;22,8;31,4;0,5;1011,7;987,9;87;37;44;90;0,92;13,3;16,9;182;180;29,5;28,4;25,2;24,9;25;0,288;0,296;0,311;0,308;607;151;456;151,5;607;1372;1;2745,07;#N/A
6926;2022-10-16T13:00;27,4;#N/A;22,8;31,9;1,3;1010,8;987;100;37;82;100;0,88;#N/A;15,8;192;192;#N/A;28,4;25,4;24,9;25;0,295;0,295;0,31;0,308;697;410;287;428,4;697;1317,4;1;3600;0
6927;2022-10-16T14:00;#N/A;80;22,8;30,2;0,7;1010,3;986,5;#N/A;100;39;78;0,68;11,5;14,4;176;176;27;27,9;25,7;24,9;25;0,298;0,295;0,31;0,308;469;143;326;167,6;469;#N/A;1;3226,54;0
6928;2022-10-16T15:00;#N/A;85;22,8;29,8;1,4;1010;986,1;100;100;74;94;0,51;8,2;12;165;164;#N/A;27,1;25,8;24,9;25;0,307;0,295;0,31;0,308;324;93;231;134,2;324;#N/A;1;2224,85;0
6929;2022-10-16T16:00;25,5;83;22,3;28,9;0,3;1010;986,1;#N/A;39;#N/A;99;0,56;11,4;16;167;166;22,7;26,6;25,9;24,9;25;0,305;0,296;0,31;0,308;231;98;133;201,2;231;670,6;1;3600;0
6930;2022-10-16T17:00;#N/A;90;23;29,1;0,8;1010,4;986,4;#N/A;79;89;43;0,32;8,4;14,5;173;173;22,7;25,8;25,9;24,9;25;0,309;0,296;0,31;0,308;106;32;74;128,4;106;343,1;1;2051,94;0
6931;2022-10-16T18:00;24,3;#N/A;22,7;28,4;1;1011,5;987,4;100;100;100;5;#N/A;8,4;16,3;149;158;15,1;25;25,8;24,9;25;0,316;0,297;0,31;0,308;7;0;7;0;7;75,2;0;0;0
6932;2022-10-16T19:00;24,1;89;22,2;28,3;0,4;1012,1;988;93;64;49;19;0,33;5,7;14,7;145;155;14,8;26;25,9;24,9;25;0,315;0,295;0,307;0,308;0;0;0;0;0;0;0;0;0
6933;2022-10-16T20:00;#N/A;92;22,8;29,1;1;1012,9;988,8;100;63;54;81;0,23;3,1;10,2;126;141;10,4;25,1;25,8;24,9;25;0,32;0,296;#N/A;0,308;0;0;0;0;0;0;0;0;0
6934;2022-10-16T21:00;24;#N/A;22,8;29,1;0,6;1013,6;989,5;#N/A;93;#N/A;100;0,22;2,2;7,7;90;#N/A;6,1;24,7;25,7;24,9;25;0,319;0,298;0,307;0,308;0;0;0;0;0;#N/A;0;0;0
6935;2022-10-16T22:00;23,7;94;22,7;28,6;0,5;1014;989,8;#N/A;50;62;100;0,17;3,1;8,2;135;139;5;24,5;25,6;24,9;25;0,319;0,3;#N/A;0,308;0;0;0;0;0;0;0;0;0
6936;2022-10-16T23:00;#N/A;96;22,8;28,5;0,5;1013,7;989,5;#N/A;100;39;100;#N/A;#N/A;7,2;113;143;6,5;24,3;25,5;24,9;25;0,318;0,302;0,306;0,308;0;0;0;0;0;0;0;0;0
6937;2022-10-17T00:00;23,4;95;22,5;28,3;0,1;1013,1;988,9;100;100;95;100;0,15;2,7;8,2;113;142;5,8;24,1;25,3;24,9;25;0,314;0,303;0,306;0,308;0;0;0;0;0;0;0;0;#N/A
6938;2022-10-17T01:00;23,1;95;22,3;27,8;0,2;1012,7;988,5;100;100;#N/A;99;0,13;3,2;8,4;117;140;6,8;23,9;25,2;24,9;25;0,312;0,303;0,306;0,308;0;0;0;0;0;0;0;0;0
6939;2022-10-17T02:00;#N/A;96;22,3;27,7;0,3;1012,3;988,1;100;100;57;100;#N/A;3,1;7,4;#N/A;141;6,1;23,8;25,1;24,9;25;0,311;0,304;#N/A;0,308;0;0;0;0;0;0;0;0;0
6940;2022-10-17T03:00;#N/A;95;22,2;27,7;#N/A;1012,1;987,9;100;#N/A;73;100;0,14;#N/A;6;82;#N/A;#N/A;23,6;25;24,9;25;0,309;0,304;0,306;0,308;0;0;0;0;0;0;0;0;0
6941;2022-10-17T04:00;#N/A;94;22,1;27,6;0,1;1012,2;988;100;100;95;100;0,16;3,1;7,2;69;108;5,8;23,5;24,8;24,9;25;0,307;0,305;0,306;0,308;0;0;0;0;0;0;0;0;0
6942;2022-10-17T05:00;#N/A;#N/A;22,3;27,9;0,1;1012,5;988,3;100;100;#N/A;100;0,16;2,9;5,9;120;137;5,4;23,5;24,7;24,9;25;0,306;0,305;0,306;0,308;0;0;0;0;0;0;0;0;0
6943;2022-10-17T06:00;23,6;91;22,1;28,2;0,1;1012,8;988,7;100;100;19;87;0,25;#N/A;5,9;153;142;4,7;23,6;24,6;24,9;25;0,305;0,305;#N/A;0,308;10;0;10;0;10;110,2;1;0;#N/A
6944;2022-10-17T07:00;24,3;#N/A;22,1;28,8;#N/A;1013,4;989,3;100;97;58;100;0,38;3,7;5,2;209;#N/A;8,3;24,4;24,5;24,9;25;0,303;0,306;0,305;0,308;99;20;79;67;99;410,9;1;210,89;0
6945;2022-10-17T08:00;25;#N/A;22,8;29,9;#N/A;1013,9;989,9;100;100;99;100;0,4;#N/A;4,9;169;#N/A;#N/A;25,3;24,6;24,9;25;0,302;0,306;0,305;0,308;260;78;182;146,9;260;#N/A;1;#N/A;0
6946;2022-10-17T09:00;25,5;#N/A;23;30,3;#N/A;1013,6;989,6;#N/A;30;12;100;0,45;5,4;6,6;172;171;15,5;25,8;24,7;24,9;25;0,3;0,305;0,305;0,308;295;49;246;67,2;295;1004;1;#N/A;0
6947;2022-10-17T10:00;26,6;80;23;30,8;0,1;1013,1;989,2;100;#N/A;#N/A;100;0,68;#N/A;11,2;187;#N/A;22,7;26,5;24,8;24,9;25;0,298;0,305;0,305;0,308;392;87;305;99;392;1210,2;1;1170,29;1
6948;2022-10-17T11:00;24,9;88;22,8;29,3;4,9;1012,8;988,8;100;100;100;99;0,36;6,6;8,9;151;153;27;26,5;25;24,9;25;0,347;0,308;0,305;0,308;438;94;344;96,9;438;1335,9;1;1107,4;0
6949;2022-10-17T12:00;#N/A;85;22,9;29,8;0,3;1011,7;987,8;100;100;11;100;0,5;#N/A;11,8;169;168;21,6;26,6;25,1;24,9;25;0,332;0,312;0,305;0,308;326;21;305;21,1;326;1372,5;1;0;#N/A
6950;2022-10-17T13:00;#N/A;86;22,7;30;1,6;1010,9;986,9;#N/A;100;100;100;0,45;3,2;4,4;180;171;25,9;26,7;25,2;24,9;25;0,335;0,315;0,305;0,308;427;65;362;67,9;427;1317,6;1;238,43;0
6951;2022-10-17T14:00;#N/A;83;23,3;31,1;0,1;1010;986,2;100;100;12;100;0,58;#N/A;8,6;183;182;19,4;27,1;25,4;24,9;25;0,325;0,317;0,305;0,308;411;63;348;73,9;411;1174,9;1;415,73;0
6952;2022-10-17T15:00;#N/A;84;22,1;28,7;2,4;1010,1;#N/A;88;43;33;100;0,51;#N/A;12,6;153;153;24,8;26,3;25,5;24,9;25;0,341;0,319;0,305;0,308;191;4;187;5,8;191;954,1;1;0;0
6953;2022-10-17T16:00;25;86;22,5;29,3;0,3;1009,5;985,6;#N/A;59;53;100;0,44;6;8,4;197;200;17,6;25,7;25,5;24,9;25;0,332;0,321;0,306;0,308;104;0;104;0;104;670,4;1;0;0
6954;2022-10-17T17:00;23,9;93;22,8;28,8;1,3;1010;986;#N/A;100;55;100;0,2;3,2;6,2;180;#N/A;13,3;25,2;25,5;24,9;25;0,337;0,323;0,306;0,308;65;2;63;8;65;342,9;1;0;0
6955;2022-10-17T18:00;23,9;94;23;28,6;0,8;1010,2;986,2;81;34;34;100;0,17;5,9;10,8;169;#N/A;8,6;24,7;25,4;24,9;25;0,337;0,325;0,306;0,308;5;0;5;0;5;75,1;0;0;0
6956;2022-10-17T19:00;23,8;93;22,6;28,6;#N/A;1011;986,9;100;100;17;100;0,21;3,3;8,4;229;200;10,8;25,1;25,4;25;25;0,331;0,318;0,306;0,308;0;0;0;0;0;0;0;0;0
6957;2022-10-17T20:00;#N/A;95;22,8;28,5;#N/A;1011,7;#N/A;100;#N/A;22;100;0,16;4,3;9,4;185;182;9,4;24,6;25,3;25;25;0,33;0,32;0,306;0,308;0;0;0;0;0;0;0;0;0
6958;2022-10-17T21:00;#N/A;96;23,1;28,9;0,7;1012;987,9;100;100;25;100;0,11;#N/A;5,9;187;166;7,9;24,3;25,2;25;25;0,331;0,321;0,306;0,308;0;0;0;0;0;0;0;0;0
6959;2022-10-17T22:00;23,3;95;22,5;28,1;0,2;1012,1;988;100;#N/A;3;100;0,14;3,5;7,9;246;227;6,1;24,1;25,1;25;25;0,325;0,321;0,306;0,308;0;0;0;0;0;0;0;0;0
6960;2022-10-17T23:00;#N/A;97;22,6;28;#N/A;1012;#N/A;100;100;15;100;0,09;2,6;5,8;236;210;6,5;23,8;25;25;25;0,323;0,322;0,306;0,308;0;0;0;0;0;0;0;0;0
6961;2022-10-18T00:00;23,2;96;22,6;28,1;0,1;1011,2;#N/A;100;#N/A;9;98;0,1;#N/A;3,6;270;217;4,7;23,7;24,9;25;25;0,32;0,321;0,307;0,308;0;0;0;0;0;0;0;0;0
6962;2022-10-18T01:00;23;97;22,5;27,9;0,2;1010,7;986,6;100;100;10;64;0,09;2,5;3,4;262;212;5;23,6;24,8;25;25;0,318;0,321;0,307;0,308;0;0;0;0;0;#N/A;0;0;0
6963;2022-10-18T02:00;23;96;22,3;27,9;0,2;1010,3;986,2;100;100;11;90;0,12;1,5;3,6;284;174;4,3;23,5;24,7;25;25;0,316;0,32;#N/A;0,308;0;0;0;0;0;0;0;0;0
6964;2022-10-18T03:00;23,1;92;21,8;27,6;0,4;1010,1;986;100;100;25;99;0,22;2,4;4,7;153;157;3,2;23,4;24,6;25;25;0,317;0,32;0,307;0,308;0;0;0;0;0;0;0;#N/A;0
6965;2022-10-18T04:00;23,1;90;21,3;27,6;0,1;1010,4;986,3;#N/A;100;17;100;0,29;0,7;3,1;360;159;3,2;23,1;24,5;24,9;25;0,315;0,32;#N/A;0,308;0;0;0;0;0;0;0;#N/A;0
6966;2022-10-18T05:00;#N/A;89;21,3;27,5;0,1;1011;986,9;#N/A;100;23;100;0,3;1,6;3;243;166;2,2;23,1;24,4;24,9;25;0,313;0,319;0,308;0,308;0;0;0;0;0;0;0;0;0
6967;2022-10-18T06:00;23,3;90;21,6;27,8;0;1011,5;987,4;100;100;32;100;0,28;#N/A;1,5;342;166;#N/A;23,2;24,3;24,9;25;0,31;0,319;0,308;0,308;14;0;14;0;14;111,4;1;#N/A;0
6968;2022-10-18T07:00;#N/A;92;22,2;28,1;0,1;1012,1;#N/A;100;99;#N/A;100;0,22;#N/A;4,1;243;232;8,3;24;24,3;24,9;25;0,313;0,319;0,309;0,308;130;46;84;153,4;130;413,1;1;#N/A;0
6969;2022-10-18T08:00;24,5;89;22,7;29,5;0,1;1012,5;988,4;100;90;30;100;0,32;2,3;2,6;198;196;11,2;24,9;24,3;24,9;25;0,311;0,318;0,309;0,308;246;68;178;127,8;246;733,3;1;2033,58;0
6970;2022-10-18T09:00;25,4;86;22,9;30,3;0,1;1012,7;988,7;100;100;33;100;0,46;4,2;5,2;211;205;14,4;25,9;24,4;24,9;25;0,308;0,317;0,309;0,308;396;142;254;194,6;396;#N/A;1;3600;#N/A
6971;2022-10-18T10:00;#N/A;#N/A;22,9;30,5;0,1;1011,8;987,9;100;78;31;100;0,54;#N/A;6,2;236;234;14,8;26,2;24,6;24,9;25;0,305;0,316;0,309;0,308;308;41;267;46,6;308;1211,4;1;0;0
6972;2022-10-18T11:00;25,8;83;22,7;29,8;0;1010,9;987;70;39;8;100;#N/A;9,1;11,4;#N/A;198;20,2;26,4;24,7;24,9;25;0,303;0,315;0,309;0,308;284;19;265;19,6;284;1336,7;1;0;0
6973;2022-10-18T12:00;#N/A;82;23;30,2;0,1;1009,7;985,9;100;100;20;100;0,61;#N/A;15,1;200;198;26,3;27,2;24,9;24,9;25;0,3;0,314;0,309;0,308;581;157;424;157,6;581;1373;1;2927,5;0
6974;2022-10-18T13:00;26,6;#N/A;23;30,7;0,4;1009,1;985,3;#N/A;#N/A;38;100;0,66;12,4;16;202;203;#N/A;27,7;25,2;24,9;25;0,299;0,313;0,309;0,308;616;353;263;369,2;616;1317,8;1;3600;0
6975;2022-10-18T14:00;#N/A;80;22;28,9;1,2;1009;#N/A;100;59;59;100;0,66;#N/A;15,5;178;179;27,4;27,3;25,4;24,9;25;0,309;0,312;0,309;0,308;387;91;296;106,7;387;#N/A;1;1402,36;0
6976;2022-10-18T15:00;24,5;89;22,5;28,7;2,2;1008,9;984,9;100;100;100;100;#N/A;7,1;10,5;150;149;24,8;26;25,4;24,9;25;0,331;0,312;#N/A;0,308;112;2;110;2,9;112;954;1;0;1
6977;2022-10-18T16:00;24,5;90;22,8;29,3;1,9;1008,8;984,8;#N/A;52;100;100;0,3;#N/A;7,7;129;131;14;25,3;25,4;24,9;25;0,343;0,316;0,309;0,308;44;0;44;0;44;670,2;1;0;1
6978;2022-10-18T17:00;#N/A;93;23,1;29,5;1,8;1009,4;985,4;#N/A;#N/A;55;100;0,2;2,8;6,1;130;130;#N/A;24,9;25,4;24,9;25;0,348;0,321;0,309;0,308;29;0;29;0;29;#N/A;1;0;1
6979;2022-10-18T18:00;#N/A;93;22,9;29,2;1,2;1010,4;986,4;100;100;31;100;0,21;2,4;4;63;117;#N/A;24,5;25,3;24,9;25;0,346;0,325;0,309;0,308;3;0;3;0;3;75,1;0;0;0
6980;2022-10-18T19:00;#N/A;#N/A;23;29,3;0,8;1010,5;986,5;79;51;5;100;0,21;2,3;0,8;309;297;3,2;25;25,1;24,9;25;0,326;0,323;0,316;0,313;0;0;0;0;0;0;0;0;#N/A
6981;2022-10-18T20:00;23,7;#N/A;22,8;28,7;0;1010,6;986,5;51;23;#N/A;100;0,16;2,7;3,6;293;276;4,7;24,4;25;24,9;25;0,321;0,323;0,316;0,313;0;0;0;0;0;0;0;0;0
6982;2022-10-18T21:00;23,4;95;22,6;28;#N/A;1011,1;987;#N/A;#N/A;3;100;0,14;4,9;6,8;306;288;7,9;24;24,9;24,9;25;0,317;0,322;0,316;0,313;0;0;0;0;0;#N/A;0;0;0
6983;2022-10-18T22:00;23,2;95;22,3;27,6;0;1011,6;987,5;68;38;7;100;0,14;4,6;7,9;315;286;10,1;23,7;24,8;24,9;25;0,313;0,322;#N/A;0,313;0;0;0;0;0;0;0;#N/A;#N/A
6984;2022-10-18T23:00;23,3;#N/A;22,3;27,7;0,1;1011,6;987,5;92;53;23;100;0,17;4,9;6,7;324;286;#N/A;23,5;24,7;24,9;25;0,312;0,321;0,317;0,313;0;0;0;0;0;0;0;0;#N/A
6985;2022-10-19T00:00;#N/A;#N/A;22;27,2;0,2;1010,9;986,8;#N/A;41;#N/A;100;0,16;5,2;6,4;335;313;8,3;23,3;24,6;24,9;25;0,311;0,321;0,317;0,313;0;0;0;0;0;0;0;#N/A;0
6986;2022-10-19T01:00;#N/A;94;21,8;26,9;0,1;1010,3;986,2;#N/A;33;36;76;0,16;5,3;8,2;332;319;10,1;23,1;24,5;24,9;25;0,309;0,32;0,317;0,313;0;0;0;0;0;0;0;0;0
6987;2022-10-19T02:00;22,4;#N/A;21,6;26,4;0;1009,6;985,4;#N/A;#N/A;#N/A;100;0,13;4,7;5,2;#N/A;282;8,6;22,9;24,4;24,9;25;0,307;0,319;#N/A;0,313;0;0;0;0;0;0;0;0;0
6988;2022-10-19T03:00;#N/A;94;21,4;26,4;0;1009,6;985,4;#N/A;29;51;100;0,17;4,3;6,7;312;306;6,5;22,6;24,2;24,9;25;0,305;0,318;0,317;0,313;0;0;0;0;0;0;0;0;0
6989;2022-10-19T04:00;22,5;94;21,5;26,6;#N/A;1010,2;986;100;100;39;100;0,16;3,9;6,4;326;313;7,2;22,6;24,1;24,9;25;0,303;0,318;0,317;0,313;0;0;0;0;0;0;0;0;0
6990;2022-10-19T05:00;#N/A;94;21,8;27,1;0,1;1010,7;986,6;#N/A;62;#N/A;100;#N/A;#N/A;3,2;270;270;6,8;22,7;24;24,9;25;0,302;0,317;#N/A;0,313;0;0;0;0;0;0;0;0;0
6991;2022-10-19T06:00;#N/A;#N/A;21,9;27,5;0;1011,3;987,2;84;38;33;100;0,2;2,8;3,3;220;221;5;22,9;23,9;24,9;25;0,301;0,316;#N/A;0,313;11;0;11;0;11;112,5;1;0;#N/A
6992;2022-10-19T07:00;#N/A;95;22,2;27,9;0,1;1011,8;987,7;94;44;41;100;0,15;#N/A;0,7;360;360;#N/A;24,2;23,9;24,9;25;0,302;0,317;0,319;0,313;109;9;100;29,9;109;415,2;1;0;0
6993;2022-10-19T08:00;#N/A;89;22,6;29,2;#N/A;1012;988;96;48;#N/A;100;0,33;4,1;4,3;225;#N/A;12,6;24,9;24;24,9;25;0,3;0,316;0,319;0,313;244;102;142;191,3;244;735,1;1;3600;0
6994;2022-10-19T09:00;#N/A;88;22,9;29,6;#N/A;1012,2;988,2;#N/A;52;48;100;0,37;5,5;6,3;212;211;15,1;25,5;24,1;24,9;25;0,299;0,315;0,319;0,313;311;87;224;119,1;311;1007;1;1773,54;0
6995;2022-10-19T10:00;25,2;90;23,4;30;0,3;1011,9;987,9;#N/A;100;100;99;0,34;6,9;7,9;242;240;18;26,1;24,3;24,8;25;0,299;0,314;0,318;0,313;408;97;311;110,3;408;1212,5;1;1509,21;0
6996;2022-10-19T11:00;24,9;89;23;29,1;9,4;1011,8;987,8;100;#N/A;100;96;0,33;9;11,4;241;242;23;26,2;24,4;24,8;25;0,365;0,332;#N/A;0,313;385;61;324;62,9;385;1337,5;1;86,64;0
6997;2022-10-19T12:00;#N/A;94;23,3;29,2;1;1010,6;986,6;#N/A;83;47;100;0,17;5,3;7,2;#N/A;207;20,5;25,6;24,6;24,8;24,9;0,348;0,338;0,319;0,313;160;0;160;0;160;#N/A;1;0;#N/A
6998;2022-10-19T13:00;#N/A;90;23,1;29,3;0,4;1009,6;985,6;100;#N/A;46;100;0,32;8,4;10,7;230;228;20,5;26;24,7;24,8;25;0,339;0,338;0,319;0,313;373;80;293;83,7;373;1318;1;710,99;0
6999;2022-10-19T14:00;24,1;91;22,6;28,4;#N/A;1009,4;985,4;100;85;100;100;0,26;6,9;9,5;219;217;20,5;25,5;24,8;24,8;25;0,338;0,338;0,32;0,313;166;0;166;0;166;1174,8;1;#N/A;1
7000;2022-10-19T15:00;#N/A;95;22,7;28,4;0,6;1009,6;985,5;#N/A;#N/A;53;100;0,15;4,3;5,9;228;223;15,5;24,9;24,8;24,8;25;0,337;0,338;0,32;0,314;70;0;70;0;70;953,8;1;0;0
7001;2022-10-19T16:00;#N/A;#N/A;22,8;28,8;0,7;1009,7;985,7;100;#N/A;93;100;0,17;#N/A;4;#N/A;207;9,7;24,6;24,8;24,8;25;0,337;0,337;#N/A;0,314;77;0;77;0;77;670;1;0;0
7002;2022-10-19T17:00;#N/A;95;22,8;28,7;0,8;1010,3;986,2;100;100;#N/A;100;0,16;2,9;3,9;263;248;8,3;24,4;24,8;24,8;25;0,339;0,337;0,321;0,314;38;0;38;0;38;342,7;1;0;#N/A
7003;2022-10-19T18:00;23,5;96;22,8;28,5;0,3;1010,9;986,8;100;#N/A;100;100;0,11;2,8;3,6;310;276;6,1;24,1;24,7;24,8;24,9;0,335;0,336;0,322;0,314;4;0;4;0;4;75,1;0;0;0
7004;2022-10-19T19:00;23,6;96;23;28,6;#N/A;1011,6;987,5;100;100;100;100;0,1;3,3;4,6;283;225;#N/A;25,5;24,7;24,8;25;0,347;0,341;0,319;0,314;0;0;0;0;0;#N/A;0;0;0
7005;2022-10-19T20:00;#N/A;95;23;29;0,1;1011,8;987,7;100;100;74;100;0,15;#N/A;5,5;236;212;6,5;24,7;24,8;24,8;25;0,338;0,341;0,32;0,314;0;0;0;0;0;0;0;0;#N/A
7006;2022-10-19T21:00;23,6;96;23;28,7;0,1;1012,2;988,1;100;100;51;100;0,1;2,5;3,6;262;225;5,4;24,2;24,7;24,8;25;0,332;0,34;0,321;0,314;0;0;0;0;0;#N/A;0;0;0
7007;2022-10-19T22:00;#N/A;97;22,9;28,3;0,1;1012,4;988,3;100;#N/A;45;100;0,09;3,3;2,6;311;286;4;23,9;24,7;24,8;25;0,328;0,338;0,321;0,314;0;0;0;0;0;0;0;0;#N/A
7008;2022-10-19T23:00;23,9;91;22,3;28,7;1,1;1012;987,9;100;81;#N/A;100;0,28;2,4;1,6;243;#N/A;4;23,7;24,6;24,8;24,9;0,337;0,338;0,322;0,314;0;0;0;0;0;0;0;0;0
7009;2022-10-20T00:00;#N/A;95;22,5;28,2;#N/A;1011,3;987,2;100;87;#N/A;100;0,14;2,5;1;270;225;3,6;23,6;24,5;24,8;24,9;0,333;0,337;#N/A;0,314;0;0;0;0;0;0;0;0;0
7010;2022-10-20T01:00;23;96;22,4;27,8;0,1;1010,9;#N/A;92;40;43;100;0,11;#N/A;2,2;304;279;3,6;23,4;24,4;24,8;24,9;0,327;0,336;0,322;0,314;0;0;0;0;0;0;0;#N/A;0
7011;2022-10-20T02:00;#N/A;94;21,9;27,5;0,1;1010,6;986,5;#N/A;#N/A;#N/A;100;0,17;#N/A;1,8;310;#N/A;4,3;23,1;24,3;24,8;25;0,323;0,335;0,323;0,314;0;0;0;0;0;0;0;0;0
7012;2022-10-20T03:00;#N/A;96;22,1;27,3;0,1;1010,4;986,3;#N/A;#N/A;#N/A;95;0,12;3,3;3,2;#N/A;207;3,6;23,1;24,2;24,8;25;0,32;0,333;0,323;0,314;0;0;0;0;0;0;0;0;#N/A
7013;2022-10-20T04:00;22,9;96;22,2;27,6;0;1010,8;986,7;100;100;19;100;0,11;2,1;3,9;211;202;#N/A;23,1;24,2;24,8;25;0,316;0,332;0,323;0,314;0;0;0;0;0;0;0;0;0
7014;2022-10-20T05:00;#N/A;99;22,5;27,5;0;1011,3;987,1;100;100;15;100;0,03;2,6;3,1;214;201;5;23,1;24,1;24,8;25;0,314;0,331;#N/A;0,314;0;0;0;0;0;0;0;0;0
7015;2022-10-20T06:00;#N/A;98;22,5;27,8;0,1;1011,9;987,7;100;100;19;100;#N/A;1,8;1,8;233;191;5,8;23,2;24;24,8;24,9;0,312;0,329;0,324;0,314;13;1;12;7,9;13;113,6;1;0;0
7016;2022-10-20T07:00;#N/A;96;22,8;28,2;0;1012,8;988,7;100;100;26;100;0,13;#N/A;6,3;#N/A;204;6,8;23,8;23,8;24,8;24,9;0,307;0,325;0,323;0,314;78;1;77;3,3;78;#N/A;1;0;0
